% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
51.5452	2	1	1	1.76e-08	3.7104e+07	0
51.5462	2	1	1	1.75772e-08	3.7056e+07	0
51.5472	2	1	1	1.75545e-08	3.70081e+07	0
51.5482	2	1	1	1.75318e-08	3.69603e+07	0
51.5492	2	1	1	1.75092e-08	3.69126e+07	0
51.5502	2	1	1	1.74866e-08	3.6865e+07	0
51.5512	2	1	1	1.74641e-08	3.68175e+07	0
51.5522	2	1	1	1.74416e-08	3.677e+07	0
51.5532	2	1	1	1.74191e-08	3.67227e+07	0
51.5542	2	1	1	1.73967e-08	3.66754e+07	0
51.5552	2	1	1	1.73743e-08	3.66283e+07	0
51.5562	2	1	1	1.7352e-08	3.65812e+07	0
51.5572	2	1	1	1.73297e-08	3.65343e+07	0
51.5582	2	1	1	1.73075e-08	3.64874e+07	0
51.5592	2	1	1	1.72853e-08	3.64406e+07	0
51.5602	2	1	1	1.72631e-08	3.63939e+07	0
51.5612	2	1	1	1.7241e-08	3.63473e+07	0
51.5622	2	1	1	1.72189e-08	3.63007e+07	0
51.5632	2	1	1	1.71969e-08	3.62543e+07	0
51.5642	2	1	1	1.71749e-08	3.6208e+07	0
51.5652	2	1	1	1.7153e-08	3.61617e+07	0
51.5662	2	1	1	1.71311e-08	3.61155e+07	0
51.5672	2	1	1	1.71092e-08	3.60694e+07	0
51.5682	2	1	1	1.70874e-08	3.60235e+07	0
51.5692	2	1	1	1.70656e-08	3.59775e+07	0
51.5702	2	1	1	1.70439e-08	3.59317e+07	0
51.5712	2	1	1	1.70222e-08	3.5886e+07	0
51.5722	2	1	1	1.70006e-08	3.58404e+07	0
51.5732	2	1	1	1.6979e-08	3.57948e+07	0
51.5742	2	1	1	1.69574e-08	3.57493e+07	0
51.5752	2	1	1	1.69359e-08	3.5704e+07	0
51.5762	2	1	1	1.69144e-08	3.56587e+07	0
51.5772	2	1	1	1.68929e-08	3.56135e+07	0
51.5782	2	1	1	1.68715e-08	3.55683e+07	0
51.5792	2	1	1	1.68502e-08	3.55233e+07	0
51.5802	2	1	1	1.68289e-08	3.54783e+07	0
51.5812	2	1	1	1.68076e-08	3.54335e+07	0
51.5822	2	1	1	1.67863e-08	3.53887e+07	0
51.5832	2	1	1	1.67651e-08	3.5344e+07	0
51.5842	2	1	1	1.6744e-08	3.52994e+07	0
51.5852	2	1	1	1.67228e-08	3.52549e+07	0
51.5862	2	1	1	1.67018e-08	3.52104e+07	0
51.5872	2	1	1	1.66807e-08	3.51661e+07	0
51.5882	2	1	1	1.66597e-08	3.51218e+07	0
51.5892	2	1	1	1.66388e-08	3.50776e+07	0
51.5902	2	1	1	1.66178e-08	3.50335e+07	0
51.5912	2	1	1	1.6597e-08	3.49894e+07	0
51.5922	2	1	1	1.65761e-08	3.49455e+07	0
51.5932	2	1	1	1.65553e-08	3.49016e+07	0
51.5942	2	1	1	1.65345e-08	3.48579e+07	0
51.5952	2	1	1	1.65138e-08	3.48142e+07	0
51.5962	2	1	1	1.64931e-08	3.47706e+07	0
51.5972	2	1	1	1.64725e-08	3.4727e+07	0
51.5982	2	1	1	1.64519e-08	3.46836e+07	0
51.5992	2	1	1	1.64313e-08	3.46402e+07	0
51.6002	2	1	1	1.64108e-08	3.45969e+07	0
51.6012	2	1	1	1.63903e-08	3.45537e+07	0
51.6022	2	1	1	1.63698e-08	3.45106e+07	0
51.6032	2	1	1	1.63494e-08	3.44675e+07	0
51.6042	2	1	1	1.6329e-08	3.44246e+07	0
51.6052	2	1	1	1.63087e-08	3.43817e+07	0
51.6062	2	1	1	1.62884e-08	3.43389e+07	0
51.6072	2	1	1	1.62681e-08	3.42962e+07	0
51.6082	2	1	1	1.62479e-08	3.42535e+07	0
51.6092	2	1	1	1.62277e-08	3.4211e+07	0
51.6102	2	1	1	1.62075e-08	3.41685e+07	0
51.6112	2	1	1	1.61874e-08	3.41261e+07	0
51.6122	2	1	1	1.61673e-08	3.40838e+07	0
51.6132	2	1	1	1.61473e-08	3.40415e+07	0
51.6142	2	1	1	1.61273e-08	3.39993e+07	0
51.6152	2	1	1	1.61073e-08	3.39572e+07	0
51.6162	2	1	1	1.60874e-08	3.39152e+07	0
51.6172	2	1	1	1.60675e-08	3.38733e+07	0
51.6182	2	1	1	1.60477e-08	3.38314e+07	0
51.6192	2	1	1	1.60278e-08	3.37897e+07	0
51.6202	2	1	1	1.60081e-08	3.3748e+07	0
51.6212	2	1	1	1.59883e-08	3.37063e+07	0
51.6222	2	1	1	1.59686e-08	3.36648e+07	0
51.6232	2	1	1	1.59489e-08	3.36233e+07	0
51.6242	2	1	1	1.59293e-08	3.35819e+07	0
51.6252	2	1	1	1.59097e-08	3.35406e+07	0
51.6262	2	1	1	1.58901e-08	3.34993e+07	0
51.6272	2	1	1	1.58706e-08	3.34582e+07	0
51.6282	2	1	1	1.58511e-08	3.34171e+07	0
51.6292	2	1	1	1.58317e-08	3.33761e+07	0
51.6302	2	1	1	1.58122e-08	3.33351e+07	0
51.6312	2	1	1	1.57929e-08	3.32943e+07	0
51.6322	2	1	1	1.57735e-08	3.32535e+07	0
51.6332	2	1	1	1.57542e-08	3.32128e+07	0
51.6342	2	1	1	1.57349e-08	3.31721e+07	0
51.6352	2	1	1	1.57157e-08	3.31316e+07	0
51.6362	2	1	1	1.56965e-08	3.30911e+07	0
51.6372	2	1	1	1.56773e-08	3.30507e+07	0
51.6382	2	1	1	1.56582e-08	3.30103e+07	0
51.6392	2	1	1	1.56391e-08	3.297e+07	0
51.6402	2	1	1	1.562e-08	3.29299e+07	0
51.6412	2	1	1	1.5601e-08	3.28897e+07	0
51.6422	2	1	1	1.5582e-08	3.28497e+07	0
51.6432	2	1	1	1.5563e-08	3.28097e+07	0
51.6442	2	1	1	1.55441e-08	3.27698e+07	0
51.6452	2	1	1	1.55252e-08	3.273e+07	0
51.6462	2	1	1	1.55063e-08	3.26902e+07	0
51.6472	2	1	1	1.54875e-08	3.26505e+07	0
51.6482	2	1	1	1.54687e-08	3.26109e+07	0
51.6492	2	1	1	1.545e-08	3.25714e+07	0
51.6502	2	1	1	1.54312e-08	3.25319e+07	0
51.6512	2	1	1	1.54126e-08	3.24925e+07	0
51.6522	2	1	1	1.53939e-08	3.24532e+07	0
51.6532	2	1	1	1.53753e-08	3.24139e+07	0
51.6542	2	1	1	1.53567e-08	3.23748e+07	0
51.6552	2	1	1	1.53381e-08	3.23356e+07	0
51.6562	2	1	1	1.53196e-08	3.22966e+07	0
51.6572	2	1	1	1.53011e-08	3.22576e+07	0
51.6582	2	1	1	1.52827e-08	3.22187e+07	0
51.6592	2	1	1	1.52643e-08	3.21799e+07	0
51.6602	2	1	1	1.52459e-08	3.21411e+07	0
51.6612	2	1	1	1.52275e-08	3.21025e+07	0
51.6622	2	1	1	1.52092e-08	3.20638e+07	0
51.6632	2	1	1	1.51909e-08	3.20253e+07	0
51.6642	2	1	1	1.51727e-08	3.19868e+07	0
51.6652	2	1	1	1.51545e-08	3.19484e+07	0
51.6662	2	1	1	1.51363e-08	3.191e+07	0
51.6672	2	1	1	1.51181e-08	3.18718e+07	0
51.6682	2	1	1	1.51e-08	3.18336e+07	0
51.6692	2	1	1	1.50819e-08	3.17954e+07	0
51.6702	2	1	1	1.50638e-08	3.17574e+07	0
51.6712	2	1	1	1.50458e-08	3.17194e+07	0
51.6722	2	1	1	1.50278e-08	3.16814e+07	0
51.6732	2	1	1	1.50099e-08	3.16436e+07	0
51.6742	2	1	1	1.49919e-08	3.16058e+07	0
51.6752	2	1	1	1.4974e-08	3.15681e+07	0
51.6762	2	1	1	1.49562e-08	3.15304e+07	0
51.6772	2	1	1	1.49383e-08	3.14928e+07	0
51.6782	2	1	1	1.49205e-08	3.14553e+07	0
51.6792	2	1	1	1.49028e-08	3.14178e+07	0
51.6802	2	1	1	1.4885e-08	3.13804e+07	0
51.6812	2	1	1	1.48673e-08	3.13431e+07	0
51.6822	2	1	1	1.48497e-08	3.13058e+07	0
51.6832	2	1	1	1.4832e-08	3.12687e+07	0
51.6842	2	1	1	1.48144e-08	3.12315e+07	0
51.6852	2	1	1	1.47968e-08	3.11945e+07	0
51.6862	2	1	1	1.47793e-08	3.11575e+07	0
51.6872	2	1	1	1.47618e-08	3.11206e+07	0
51.6882	2	1	1	1.47443e-08	3.10837e+07	0
51.6892	2	1	1	1.47268e-08	3.10469e+07	0
51.6902	2	1	1	1.47094e-08	3.10102e+07	0
51.6912	2	1	1	1.4692e-08	3.09735e+07	0
51.6922	2	1	1	1.46747e-08	3.09369e+07	0
51.6932	2	1	1	1.46573e-08	3.09004e+07	0
51.6942	2	1	1	1.464e-08	3.08639e+07	0
51.6952	2	1	1	1.46228e-08	3.08275e+07	0
51.6962	2	1	1	1.46055e-08	3.07911e+07	0
51.6972	2	1	1	1.45883e-08	3.07549e+07	0
51.6982	2	1	1	1.45711e-08	3.07186e+07	0
51.6992	2	1	1	1.4554e-08	3.06825e+07	0
51.7002	2	1	1	1.45369e-08	3.06464e+07	0
51.7012	2	1	1	1.45198e-08	3.06104e+07	0
51.7022	2	1	1	1.45027e-08	3.05744e+07	0
51.7032	2	1	1	1.44857e-08	3.05385e+07	0
51.7042	2	1	1	1.44687e-08	3.05027e+07	0
51.7052	2	1	1	1.44517e-08	3.04669e+07	0
51.7062	2	1	1	1.44348e-08	3.04312e+07	0
51.7072	2	1	1	1.44179e-08	3.03956e+07	0
51.7082	2	1	1	1.4401e-08	3.036e+07	0
51.7092	2	1	1	1.43842e-08	3.03245e+07	0
51.7102	2	1	1	1.43673e-08	3.0289e+07	0
51.7112	2	1	1	1.43506e-08	3.02536e+07	0
51.7122	2	1	1	1.43338e-08	3.02183e+07	0
51.7132	2	1	1	1.43171e-08	3.0183e+07	0
51.7142	2	1	1	1.43004e-08	3.01478e+07	0
51.7152	2	1	1	1.42837e-08	3.01127e+07	0
51.7162	2	1	1	1.4267e-08	3.00776e+07	0
51.7172	2	1	1	1.42504e-08	3.00426e+07	0
51.7182	2	1	1	1.42339e-08	3.00076e+07	0
51.7192	2	1	1	1.42173e-08	2.99727e+07	0
51.7202	2	1	1	1.42008e-08	2.99378e+07	0
51.7212	2	1	1	1.41843e-08	2.99031e+07	0
51.7222	2	1	1	1.41678e-08	2.98683e+07	0
51.7232	2	1	1	1.41514e-08	2.98337e+07	0
51.7242	2	1	1	1.41349e-08	2.97991e+07	0
51.7252	2	1	1	1.41186e-08	2.97645e+07	0
51.7262	2	1	1	1.41022e-08	2.97301e+07	0
51.7272	2	1	1	1.40859e-08	2.96956e+07	0
51.7282	2	1	1	1.40696e-08	2.96613e+07	0
51.7292	2	1	1	1.40533e-08	2.9627e+07	0
51.7302	2	1	1	1.40371e-08	2.95927e+07	0
51.7312	2	1	1	1.40209e-08	2.95586e+07	0
51.7322	2	1	1	1.40047e-08	2.95244e+07	0
51.7332	2	1	1	1.39885e-08	2.94904e+07	0
51.7342	2	1	1	1.39724e-08	2.94564e+07	0
51.7352	2	1	1	1.39563e-08	2.94224e+07	0
51.7362	2	1	1	1.39402e-08	2.93885e+07	0
51.7372	2	1	1	1.39242e-08	2.93547e+07	0
51.7382	2	1	1	1.39081e-08	2.93209e+07	0
51.7392	2	1	1	1.38922e-08	2.92872e+07	0
51.7402	2	1	1	1.38762e-08	2.92536e+07	0
51.7412	2	1	1	1.38603e-08	2.922e+07	0
51.7422	2	1	1	1.38443e-08	2.91864e+07	0
51.7432	2	1	1	1.38285e-08	2.9153e+07	0
51.7442	2	1	1	1.38126e-08	2.91195e+07	0
51.7452	2	1	1	1.37968e-08	2.90862e+07	0
51.7462	2	1	1	1.3781e-08	2.90529e+07	0
51.7472	2	1	1	1.37652e-08	2.90196e+07	0
51.7482	2	1	1	1.37495e-08	2.89864e+07	0
51.7492	2	1	1	1.37337e-08	2.89533e+07	0
51.7502	2	1	1	1.37181e-08	2.89202e+07	0
51.7512	2	1	1	1.37024e-08	2.88872e+07	0
51.7522	2	1	1	1.36868e-08	2.88542e+07	0
51.7532	2	1	1	1.36711e-08	2.88213e+07	0
51.7542	2	1	1	1.36556e-08	2.87884e+07	0
51.7552	2	1	1	1.364e-08	2.87557e+07	0
51.7562	2	1	1	1.36245e-08	2.87229e+07	0
51.7572	2	1	1	1.3609e-08	2.86902e+07	0
51.7582	2	1	1	1.35935e-08	2.86576e+07	0
51.7592	2	1	1	1.3578e-08	2.8625e+07	0
51.7602	2	1	1	1.35626e-08	2.85925e+07	0
51.7612	2	1	1	1.35472e-08	2.856e+07	0
51.7622	2	1	1	1.35318e-08	2.85276e+07	0
51.7632	2	1	1	1.35165e-08	2.84953e+07	0
51.7642	2	1	1	1.35012e-08	2.8463e+07	0
51.7652	2	1	1	1.34859e-08	2.84307e+07	0
51.7662	2	1	1	1.34706e-08	2.83985e+07	0
51.7672	2	1	1	1.34554e-08	2.83664e+07	0
51.7682	2	1	1	1.34402e-08	2.83343e+07	0
51.7692	2	1	1	1.3425e-08	2.83023e+07	0
51.7702	2	1	1	1.34098e-08	2.82703e+07	0
51.7712	2	1	1	1.33947e-08	2.82384e+07	0
51.7722	2	1	1	1.33795e-08	2.82066e+07	0
51.7732	2	1	1	1.33645e-08	2.81747e+07	0
51.7742	2	1	1	1.33494e-08	2.8143e+07	0
51.7752	2	1	1	1.33344e-08	2.81113e+07	0
51.7762	2	1	1	1.33193e-08	2.80796e+07	0
51.7772	2	1	1	1.33044e-08	2.8048e+07	0
51.7782	2	1	1	1.32894e-08	2.80165e+07	0
51.7792	2	1	1	1.32745e-08	2.7985e+07	0
51.7802	2	1	1	1.32595e-08	2.79536e+07	0
51.7812	2	1	1	1.32447e-08	2.79222e+07	0
51.7822	2	1	1	1.32298e-08	2.78909e+07	0
51.7832	2	1	1	1.3215e-08	2.78596e+07	0
51.7842	2	1	1	1.32002e-08	2.78284e+07	0
51.7852	2	1	1	1.31854e-08	2.77972e+07	0
51.7862	2	1	1	1.31706e-08	2.77661e+07	0
51.7872	2	1	1	1.31559e-08	2.7735e+07	0
51.7882	2	1	1	1.31412e-08	2.7704e+07	0
51.7892	2	1	1	1.31265e-08	2.7673e+07	0
51.7902	2	1	1	1.31118e-08	2.76421e+07	0
51.7912	2	1	1	1.30972e-08	2.76113e+07	0
51.7922	2	1	1	1.30826e-08	2.75805e+07	0
51.7932	2	1	1	1.3068e-08	2.75497e+07	0
51.7942	2	1	1	1.30534e-08	2.7519e+07	0
51.7952	2	1	1	1.30389e-08	2.74883e+07	0
51.7962	2	1	1	1.30243e-08	2.74577e+07	0
51.7972	2	1	1	1.30099e-08	2.74272e+07	0
51.7982	2	1	1	1.29954e-08	2.73967e+07	0
51.7992	2	1	1	1.29809e-08	2.73662e+07	0
51.8002	2	1	1	1.29665e-08	2.73358e+07	0
51.8012	2	1	1	1.29521e-08	2.73055e+07	0
51.8022	2	1	1	1.29378e-08	2.72752e+07	0
51.8032	2	1	1	1.29234e-08	2.72449e+07	0
51.8042	2	1	1	1.29091e-08	2.72148e+07	0
51.8052	2	1	1	1.28948e-08	2.71846e+07	0
51.8062	2	1	1	1.28805e-08	2.71545e+07	0
51.8072	2	1	1	1.28663e-08	2.71245e+07	0
51.8082	2	1	1	1.2852e-08	2.70945e+07	0
51.8092	2	1	1	1.28378e-08	2.70645e+07	0
51.8102	2	1	1	1.28236e-08	2.70346e+07	0
51.8112	2	1	1	1.28095e-08	2.70048e+07	0
51.8122	2	1	1	1.27954e-08	2.6975e+07	0
51.8132	2	1	1	1.27812e-08	2.69452e+07	0
51.8142	2	1	1	1.27672e-08	2.69155e+07	0
51.8152	2	1	1	1.27531e-08	2.68859e+07	0
51.8162	2	1	1	1.2739e-08	2.68563e+07	0
51.8172	2	1	1	1.2725e-08	2.68267e+07	0
51.8182	2	1	1	1.2711e-08	2.67972e+07	0
51.8192	2	1	1	1.26971e-08	2.67678e+07	0
51.8202	2	1	1	1.26831e-08	2.67384e+07	0
51.8212	2	1	1	1.26692e-08	2.6709e+07	0
51.8222	2	1	1	1.26553e-08	2.66797e+07	0
51.8232	2	1	1	1.26414e-08	2.66504e+07	0
51.8242	2	1	1	1.26275e-08	2.66212e+07	0
51.8252	2	1	1	1.26137e-08	2.6592e+07	0
51.8262	2	1	1	1.25999e-08	2.65629e+07	0
51.8272	2	1	1	1.25861e-08	2.65339e+07	0
51.8282	2	1	1	1.25723e-08	2.65048e+07	0
51.8292	2	1	1	1.25586e-08	2.64759e+07	0
51.8302	2	1	1	1.25449e-08	2.64469e+07	0
51.8312	2	1	1	1.25312e-08	2.64181e+07	0
51.8322	2	1	1	1.25175e-08	2.63892e+07	0
51.8332	2	1	1	1.25039e-08	2.63604e+07	0
51.8342	2	1	1	1.24902e-08	2.63317e+07	0
51.8352	2	1	1	1.24766e-08	2.6303e+07	0
51.8362	2	1	1	1.2463e-08	2.62744e+07	0
51.8372	2	1	1	1.24495e-08	2.62458e+07	0
51.8382	2	1	1	1.24359e-08	2.62172e+07	0
51.8392	2	1	1	1.24224e-08	2.61887e+07	0
51.8402	2	1	1	1.24089e-08	2.61602e+07	0
51.8412	2	1	1	1.23954e-08	2.61318e+07	0
51.8422	2	1	1	1.2382e-08	2.61035e+07	0
51.8432	2	1	1	1.23685e-08	2.60751e+07	0
51.8442	2	1	1	1.23551e-08	2.60469e+07	0
51.8452	2	1	1	1.23417e-08	2.60186e+07	0
51.8462	2	1	1	1.23284e-08	2.59905e+07	0
51.8472	2	1	1	1.2315e-08	2.59623e+07	0
51.8482	2	1	1	1.23017e-08	2.59342e+07	0
51.8492	2	1	1	1.22884e-08	2.59062e+07	0
51.8502	2	1	1	1.22751e-08	2.58782e+07	0
51.8512	2	1	1	1.22618e-08	2.58502e+07	0
51.8522	2	1	1	1.22486e-08	2.58223e+07	0
51.8532	2	1	1	1.22354e-08	2.57945e+07	0
51.8542	2	1	1	1.22222e-08	2.57667e+07	0
51.8552	2	1	1	1.2209e-08	2.57389e+07	0
51.8562	2	1	1	1.21959e-08	2.57112e+07	0
51.8572	2	1	1	1.21827e-08	2.56835e+07	0
51.8582	2	1	1	1.21696e-08	2.56558e+07	0
51.8592	2	1	1	1.21565e-08	2.56282e+07	0
51.8602	2	1	1	1.21435e-08	2.56007e+07	0
51.8612	2	1	1	1.21304e-08	2.55732e+07	0
51.8622	2	1	1	1.21174e-08	2.55457e+07	0
51.8632	2	1	1	1.21044e-08	2.55183e+07	0
51.8642	2	1	1	1.20914e-08	2.54909e+07	0
51.8652	2	1	1	1.20784e-08	2.54636e+07	0
51.8662	2	1	1	1.20655e-08	2.54363e+07	0
51.8672	2	1	1	1.20526e-08	2.54091e+07	0
51.8682	2	1	1	1.20397e-08	2.53819e+07	0
51.8692	2	1	1	1.20268e-08	2.53547e+07	0
51.8702	2	1	1	1.20139e-08	2.53276e+07	0
51.8712	2	1	1	1.20011e-08	2.53005e+07	0
51.8722	2	1	1	1.19883e-08	2.52735e+07	0
51.8732	2	1	1	1.19755e-08	2.52465e+07	0
51.8742	2	1	1	1.19627e-08	2.52196e+07	0
51.8752	2	1	1	1.195e-08	2.51927e+07	0
51.8762	2	1	1	1.19372e-08	2.51659e+07	0
51.8772	2	1	1	1.19245e-08	2.51391e+07	0
51.8782	2	1	1	1.19118e-08	2.51123e+07	0
51.8792	2	1	1	1.18991e-08	2.50856e+07	0
51.8802	2	1	1	1.18865e-08	2.50589e+07	0
51.8812	2	1	1	1.18738e-08	2.50322e+07	0
51.8822	2	1	1	1.18612e-08	2.50057e+07	0
51.8832	2	1	1	1.18486e-08	2.49791e+07	0
51.8842	2	1	1	1.18361e-08	2.49526e+07	0
51.8852	2	1	1	1.18235e-08	2.49261e+07	0
51.8862	2	1	1	1.1811e-08	2.48997e+07	0
51.8872	2	1	1	1.17984e-08	2.48733e+07	0
51.8882	2	1	1	1.1786e-08	2.4847e+07	0
51.8892	2	1	1	1.17735e-08	2.48207e+07	0
51.8902	2	1	1	1.1761e-08	2.47944e+07	0
51.8912	2	1	1	1.17486e-08	2.47682e+07	0
51.8922	2	1	1	1.17362e-08	2.4742e+07	0
51.8932	2	1	1	1.17238e-08	2.47159e+07	0
51.8942	2	1	1	1.17114e-08	2.46898e+07	0
51.8952	2	1	1	1.1699e-08	2.46637e+07	0
51.8962	2	1	1	1.16867e-08	2.46377e+07	0
51.8972	2	1	1	1.16744e-08	2.46118e+07	0
51.8982	2	1	1	1.16621e-08	2.45858e+07	0
51.8992	2	1	1	1.16498e-08	2.456e+07	0
51.9002	2	1	1	1.16375e-08	2.45341e+07	0
51.9012	2	1	1	1.16253e-08	2.45083e+07	0
51.9022	2	1	1	1.16131e-08	2.44825e+07	0
51.9032	2	1	1	1.16009e-08	2.44568e+07	0
51.9042	2	1	1	1.15887e-08	2.44311e+07	0
51.9052	2	1	1	1.15765e-08	2.44055e+07	0
51.9062	2	1	1	1.15644e-08	2.43799e+07	0
51.9072	2	1	1	1.15523e-08	2.43543e+07	0
51.9082	2	1	1	1.15402e-08	2.43288e+07	0
51.9092	2	1	1	1.15281e-08	2.43033e+07	0
51.9102	2	1	1	1.1516e-08	2.42779e+07	0
51.9112	2	1	1	1.1504e-08	2.42525e+07	0
51.9122	2	1	1	1.14919e-08	2.42271e+07	0
51.9132	2	1	1	1.14799e-08	2.42018e+07	0
51.9142	2	1	1	1.14679e-08	2.41765e+07	0
51.9152	2	1	1	1.1456e-08	2.41513e+07	0
51.9162	2	1	1	1.1444e-08	2.41261e+07	0
51.9172	2	1	1	1.14321e-08	2.41009e+07	0
51.9182	2	1	1	1.14201e-08	2.40758e+07	0
51.9192	2	1	1	1.14082e-08	2.40507e+07	0
51.9202	2	1	1	1.13964e-08	2.40256e+07	0
51.9212	2	1	1	1.13845e-08	2.40006e+07	0
51.9222	2	1	1	1.13727e-08	2.39757e+07	0
51.9232	2	1	1	1.13608e-08	2.39507e+07	0
51.9242	2	1	1	1.1349e-08	2.39258e+07	0
51.9252	2	1	1	1.13372e-08	2.3901e+07	0
51.9262	2	1	1	1.13255e-08	2.38762e+07	0
51.9272	2	1	1	1.13137e-08	2.38514e+07	0
51.9282	2	1	1	1.1302e-08	2.38267e+07	0
51.9292	2	1	1	1.12903e-08	2.3802e+07	0
51.9302	2	1	1	1.12786e-08	2.37773e+07	0
51.9312	2	1	1	1.12669e-08	2.37527e+07	0
51.9322	2	1	1	1.12552e-08	2.37281e+07	0
51.9332	2	1	1	1.12436e-08	2.37036e+07	0
51.9342	2	1	1	1.1232e-08	2.36791e+07	0
51.9352	2	1	1	1.12204e-08	2.36546e+07	0
51.9362	2	1	1	1.12088e-08	2.36302e+07	0
51.9372	2	1	1	1.11972e-08	2.36058e+07	0
51.9382	2	1	1	1.11856e-08	2.35814e+07	0
51.9392	2	1	1	1.11741e-08	2.35571e+07	0
51.9402	2	1	1	1.11626e-08	2.35328e+07	0
51.9412	2	1	1	1.11511e-08	2.35086e+07	0
51.9422	2	1	1	1.11396e-08	2.34844e+07	0
51.9432	2	1	1	1.11282e-08	2.34602e+07	0
51.9442	2	1	1	1.11167e-08	2.34361e+07	0
51.9452	2	1	1	1.11053e-08	2.3412e+07	0
51.9462	2	1	1	1.10939e-08	2.33879e+07	0
51.9472	2	1	1	1.10825e-08	2.33639e+07	0
51.9482	2	1	1	1.10711e-08	2.33399e+07	0
51.9492	2	1	1	1.10597e-08	2.3316e+07	0
51.9502	2	1	1	1.10484e-08	2.32921e+07	0
51.9512	2	1	1	1.10371e-08	2.32682e+07	0
51.9522	2	1	1	1.10258e-08	2.32444e+07	0
51.9532	2	1	1	1.10145e-08	2.32206e+07	0
51.9542	2	1	1	1.10032e-08	2.31968e+07	0
51.9552	2	1	1	1.0992e-08	2.31731e+07	0
51.9562	2	1	1	1.09807e-08	2.31494e+07	0
51.9572	2	1	1	1.09695e-08	2.31257e+07	0
51.9582	2	1	1	1.09583e-08	2.31021e+07	0
51.9592	2	1	1	1.09471e-08	2.30786e+07	0
51.9602	2	1	1	1.0936e-08	2.3055e+07	0
51.9612	2	1	1	1.09248e-08	2.30315e+07	0
51.9622	2	1	1	1.09137e-08	2.3008e+07	0
51.9632	2	1	1	1.09026e-08	2.29846e+07	0
51.9642	2	1	1	1.08915e-08	2.29612e+07	0
51.9652	2	1	1	1.08804e-08	2.29378e+07	0
51.9662	2	1	1	1.08693e-08	2.29145e+07	0
51.9672	2	1	1	1.08583e-08	2.28912e+07	0
51.9682	2	1	1	1.08472e-08	2.2868e+07	0
51.9692	2	1	1	1.08362e-08	2.28447e+07	0
51.9702	2	1	1	1.08252e-08	2.28215e+07	0
51.9712	2	1	1	1.08142e-08	2.27984e+07	0
51.9722	2	1	1	1.08033e-08	2.27753e+07	0
51.9732	2	1	1	1.07923e-08	2.27522e+07	0
51.9742	2	1	1	1.07814e-08	2.27291e+07	0
51.9752	2	1	1	1.07705e-08	2.27061e+07	0
51.9762	2	1	1	1.07596e-08	2.26832e+07	0
51.9772	2	1	1	1.07487e-08	2.26602e+07	0
51.9782	2	1	1	1.07378e-08	2.26373e+07	0
51.9792	2	1	1	1.0727e-08	2.26144e+07	0
51.9802	2	1	1	1.07161e-08	2.25916e+07	0
51.9812	2	1	1	1.07053e-08	2.25688e+07	0
51.9822	2	1	1	1.06945e-08	2.2546e+07	0
51.9832	2	1	1	1.06837e-08	2.25233e+07	0
51.9842	2	1	1	1.0673e-08	2.25006e+07	0
51.9852	2	1	1	1.06622e-08	2.24779e+07	0
51.9862	2	1	1	1.06515e-08	2.24553e+07	0
51.9872	2	1	1	1.06408e-08	2.24327e+07	0
51.9882	2	1	1	1.06301e-08	2.24101e+07	0
51.9892	2	1	1	1.06194e-08	2.23876e+07	0
51.9902	2	1	1	1.06087e-08	2.23651e+07	0
51.9912	2	1	1	1.05981e-08	2.23427e+07	0
51.9922	2	1	1	1.05874e-08	2.23202e+07	0
51.9932	2	1	1	1.05768e-08	2.22978e+07	0
51.9942	2	1	1	1.05662e-08	2.22755e+07	0
51.9952	2	1	1	1.05556e-08	2.22532e+07	0
51.9962	2	1	1	1.0545e-08	2.22309e+07	0
51.9972	2	1	1	1.05345e-08	2.22086e+07	0
51.9982	2	1	1	1.05239e-08	2.21864e+07	0
51.9992	2	1	1	1.05134e-08	2.21642e+07	0
52.0002	2	1	1	1.05029e-08	2.2142e+07	0
52.0012	2	1	1	1.04924e-08	2.21199e+07	0
52.0022	2	1	1	1.04819e-08	2.20978e+07	0
52.0032	2	1	1	1.04714e-08	2.20758e+07	0
52.0042	2	1	1	1.0461e-08	2.20537e+07	0
52.0052	2	1	1	1.04506e-08	2.20317e+07	0
52.0062	2	1	1	1.04402e-08	2.20098e+07	0
52.0072	2	1	1	1.04298e-08	2.19878e+07	0
52.0082	2	1	1	1.04194e-08	2.1966e+07	0
52.0092	2	1	1	1.0409e-08	2.19441e+07	0
52.0102	2	1	1	1.03986e-08	2.19223e+07	0
52.0112	2	1	1	1.03883e-08	2.19005e+07	0
52.0122	2	1	1	1.0378e-08	2.18787e+07	0
52.0132	2	1	1	1.03677e-08	2.1857e+07	0
52.0142	2	1	1	1.03574e-08	2.18353e+07	0
52.0152	2	1	1	1.03471e-08	2.18136e+07	0
52.0162	2	1	1	1.03368e-08	2.1792e+07	0
52.0172	2	1	1	1.03266e-08	2.17704e+07	0
52.0182	2	1	1	1.03164e-08	2.17488e+07	0
52.0192	2	1	1	1.03061e-08	2.17273e+07	0
52.0202	2	1	1	1.02959e-08	2.17057e+07	0
52.0212	2	1	1	1.02858e-08	2.16843e+07	0
52.0222	2	1	1	1.02756e-08	2.16628e+07	0
52.0232	2	1	1	1.02654e-08	2.16414e+07	0
52.0242	2	1	1	1.02553e-08	2.162e+07	0
52.0252	2	1	1	1.02452e-08	2.15987e+07	0
52.0262	2	1	1	1.0235e-08	2.15774e+07	0
